text,label
a cartoon that s truly cinematic in scope and a story that s compelling and heartfelt even if the heart belongs to a big four legged herbivore,1
the film s almost unbearable portrait of sadness and grief transcends it specific story to speak to the way in which need history and presumption tangle and sometimes destroy blood tie,1
travel a fascinating arc from hope and euphoria to reality and disillusionment,1
polished well structured film,1
there s something auspicious and daring too about the artistic instinct that push a majority oriented director like steven spielberg to follow a i with this challenging report so liable to unnerve the majority,1
for anyone unfamiliar with pentacostal practice in general and theatrical phenomenon of hell house in particular it s an eye opener,1
it seems like i have been waiting my whole life for this movie and now i can t wait for the sequel,1
it s a bit disappointing that it only manages to be decent instead of dead brilliant,1
apesar de seus graf problemas o filme consegue entreter,1
an operatic sprawling picture that s entertainingly acted magnificently shot and gripping enough to sustain most of it minute length,1
the far future may be awesome to consider but from period detail to matter of the heart this film is most transporting when it stay put in the past,1
it inspires a continuing and deeply satisfying awareness of the best movie a monumental picture show,1
awesome creature breathtaking scenery and epic battle scene add up to another spectacular spectacle,1
by candidly detailing the politics involved in the creation of an extraordinary piece of music jones call our attention to the inherent conflict between commerce and creativity,1
it s unnerving to see recoing s bizzarre reaction to his unemployment good film but very glum,1
much a we might be interested in gratuitous sexualization haneke ha a different objective in mind namely the implication of our craving for fake stimulation,1
